stop_name,train_class,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
REGGIO CALABRIA LIDO,REG,1.875,2.0,8,8,1,0,0,38.117668,15.649171
REGGIO DI CALABRIA S.CATERINA,REG,2.25,1.0,4,4,1,0,0,,
REGGIO MEDIOPADANA,REG,1.9243840271877655,1.0,26,1177,186,97,28,,
REMEDELLO SOPRA,REG,6.895275207014126,5.0,25,2053,1359,960,312,45.27848,10.379211
RESANA,REG,7.0,7.0,1,1,1,1,0,45.634081,11.964251
RESCALDINA,REG,0.7009793253536453,0.0,85,4595,259,84,24,,
RIGOLI,REG,1.5964718853362734,1.0,16,907,190,93,15,43.789681,10.419663
RIGOMAGNO,REG,5.0,5.0,1,1,1,0,0,43.256767,11.706492
RIGOROSO,REG,6.0,6.0,1,1,1,1,0,44.670577,8.896487
RIMINI,REG,0.5379509870660313,-1.0,103,5876,971,678,341,44.064176,12.574093
RIMINI VISERBA,REG,2.096931137724551,1.0,49,2672,360,259,160,44.088407,12.533785
RIONERO ATELLA RIPACANDITA,REG,2.902981940361193,2.0,35,2381,821,457,91,40.922066,15.678699
ROBECCO-PONTEVICO,REG,2.6712436249509612,2.0,32,2549,819,395,112,45.266224,10.078593
ROCCHETTA S.ANT.LAC.,REG,0.9078651685393259,1.0,7,445,117,70,17,41.1518,15.53295
RODALLO,REG,1.8884036875303252,1.0,34,2061,379,187,66,45.278714,7.878025
ROLO NOVI FABBRICO,REG,2.1826018808777428,1.0,32,2552,501,294,133,44.886561,10.867882
ROMA TIBURTINA PIAZZALE EST,REG,-0.6885662431941924,-1.0,44,2755,111,59,31,41.910903,12.530749
ROMA TRASTEVERE,REG,2.5918458117123797,2.0,435,26980,6985,2683,469,41.872279,12.466162
ROMANO,REG,2.46021007655332,1.0,76,5617,1341,833,346,45.523839,9.753402
RONCHI DEI LEGIONARI NORD,REG,1.492371705963939,1.0,47,2163,371,179,56,45.830285,13.505962
RONTA,REG,3.5685534591194967,3.0,23,1590,630,356,85,44.009432,11.434125
ROSA`,REG,0.75,1.0,4,4,0,0,0,45.72054,11.775799
ROSOLINI,REG,1.6198704103671706,0.0,17,926,181,122,64,36.81598,14.952955
ROSTA,REG,5.066666666666666,3.0,13,15,7,5,2,45.078397,7.463963
ROTTOFRENO,REG,12.125,9.0,10,16,15,14,7,45.060546,9.549127
ROVERETO - S.V. - MEDELANA,REG,1.1004098360655739,0.0,18,976,96,40,18,,
RUSSI,REG,4.250198360222163,3.0,54,3781,1530,856,331,44.379011,12.03164
S. ANTONINO VAIE,REG,1.0733665559246954,0.0,63,3612,431,228,69,45.109469,7.275931
S. CRISTINA E BISSONE,REG,5.3741125068268705,4.0,22,1831,1085,676,141,45.160533,9.401006
S. GIACOMO DI TEGLIO,REG,2.4272445820433437,2.0,5,323,59,40,17,46.159722,10.027405
S. PIETRO BERBENNO,REG,3.651149425287356,2.0,21,1740,670,371,110,46.161347,9.740491
S.BIAGIO,REG,3.705237515225335,2.0,11,821,304,131,27,44.594511,11.87054
S.CROCE DEL LAGO,REG,2.2875536480686693,2.0,24,1398,289,108,26,46.094795,12.324068
S.FLAVIA,REG,4.333333333333333,4.0,3,3,3,0,0,38.0826,13.530625
S.GIORGIO DELLE PERTICHE,REG,6.0,4.0,3,3,2,1,1,45.542538,11.917455
S.GIULETTA,REG,13.8,11.0,3,5,5,4,3,45.035719,9.179239
S.GIULIANO PIEMONTE,REG,1.794280442804428,1.0,24,1084,171,75,22,44.890543,8.760933
S.GIULIANO TERME,REG,1.3947878526814559,1.0,82,4643,761,394,110,43.764895,10.436892
S.GIUSTINA CESIO,REG,0.572947681837516,0.0,74,2351,125,53,22,46.077655,12.04294
S.LORENZO MAGGIORE,REG,3.8315926892950394,2.0,14,766,293,213,100,41.219748,14.648419
S.MARCO ROGGIANO,REG,-0.6076066790352505,-1.0,14,1078,68,38,16,39.605223,16.208776
S.MARINO,REG,2.336,2.0,15,1125,190,64,13,45.897699,11.692241
S.MINIATO FUCECCHIO,REG,9.104477611940299,6.0,37,67,51,39,18,43.701383,10.831605
S.NICOLO',REG,4.370174510840825,2.0,26,1891,751,471,169,45.058843,9.606443
S.PIERO A SIEVE,REG,1.903018625561978,1.0,47,3114,534,312,81,43.958317,11.322742
S.VINCENZO V.R.,REG,4.090909090909091,0.0,9,11,1,1,1,41.832988,13.526148
S.VITO LANCIANO,REG,2.388888888888889,1.0,22,1620,400,212,61,42.307401,14.448093
SALERNO,REG,0.5973651708522025,-1.0,142,7287,1328,767,367,40.675137,14.772822
SALERNO IRNO,REG,2.3333333333333335,1.0,2,3,1,1,0,,
SALINE DI REGGIO,REG,1.6501386962552012,1.0,43,2884,340,130,29,37.938677,15.710664
SALORNO,REG,10.0,9.0,22,47,46,41,17,46.245842,11.202681
SALUSSOLA,REG,0.5736981465136805,0.0,44,2266,73,48,19,45.44438,8.115195
SAMOGGIA,REG,3.667304015296367,2.0,45,3138,1016,681,270,44.567307,11.146221
SAN BONIFACIO,REG,3.33364893012687,2.0,96,5281,1679,926,351,45.40276,11.27406
SANGIANO,REG,5.634057971014493,4.0,32,2208,1287,679,179,45.874464,8.630769
SANGUINETTO,REG,1.7142857142857142,1.0,23,1351,230,112,39,45.188811,11.152467
SANNAZZARO,REG,4.4358302776322684,3.0,28,1909,928,444,100,45.10554,8.905149
SANTUARIO,REG,1.0804597701149425,1.0,10,522,27,15,7,44.34607,8.435756
SARMATO,REG,13.272727272727273,10.0,9,22,22,19,11,45.063043,9.491116
SARZANA,REG,2.5119783616692426,1.0,87,5176,1542,905,277,44.108865,9.960657
SCAFA S.VALENTINO CARAMANICO T,REG,0.31183641368462445,0.0,43,2543,163,87,40,42.26717,13.99909
SCAFATI,REG,-0.12285714285714286,-1.0,7,350,35,18,11,40.746028,14.523253
SCALEA S.DOMENICA TALAO,REG,3.7882127455678005,2.0,34,2087,723,477,192,39.8083,15.80139
SCHIO,REG,-2.032863849765258,-3.0,17,1278,67,46,20,45.710848,11.355508
SCHIVENOGLIA,REG,3.0216010165184244,1.0,14,787,212,127,56,,
SCICLI,REG,2.6954887218045114,1.0,14,798,206,120,44,36.789939,14.698759
SCILLA,REG,7.5,4.0,2,2,2,1,1,38.251202,15.710886
SCOPETI,REG,4.65914585012087,4.0,43,2482,1379,804,137,43.841117,11.497001
SCORCETOLI,REG,5.412280701754386,4.0,3,114,67,42,7,44.34431,9.911853
SENIGALLIA,REG,2.8964294758166624,2.0,59,3949,1203,766,223,43.716277,13.221652
SEREGNO,REG,2.648940732481345,1.0,209,11659,2922,1659,533,45.64601,9.20285
SERRAVALLE,REG,6.8,5.0,4,5,3,2,1,45.808184,11.014942
SERRAVALLE PISTOIESE,REG,3.876571428571429,3.0,31,1750,735,416,129,43.908016,10.85168
SESTO FIORENTINO,REG,1.3381818181818181,1.0,23,1100,176,105,36,43.833297,11.191941
SETTE BAGNI,REG,1.6419155509783727,1.0,165,9710,817,354,97,42.006438,12.520156
SETTEQUERCE,REG,4.097613110081938,4.0,37,2807,1500,638,43,46.508448,11.264785
SICIGNANO DEGLI ALBURNI,REG,2.0833333333333335,1.0,11,492,127,71,17,40.605454,15.290904
SIENA,REG,0.38892831795599714,-1.0,70,4227,520,234,105,43.331708,11.322972
SIGNA,REG,9.55921052631579,7.0,53,152,117,94,41,43.775441,11.095961
SIPICCIANO S.NICOLA,REG,1.1240601503759398,1.0,4,266,43,12,2,,
SIRACUSA,REG,1.8857774502579219,0.0,27,1357,290,189,121,37.068906,15.280896
SOLERO,REG,1.8442776735459663,1.0,21,1066,195,79,20,44.915886,8.51043
SOLOPACA,REG,4.586515028432169,3.0,23,1231,560,434,189,41.210521,14.571413
SORESINA,REG,4.575191730576859,2.0,44,2999,1216,809,329,45.283083,9.85664
SORI,REG,8.8,8.0,15,20,16,15,5,44.369795,9.106006
SPARANISE,REG,2.552982456140351,1.0,48,2850,687,387,136,41.185707,14.092954
SPOLETO,REG,2.736290322580645,1.0,41,2480,648,417,198,42.748121,12.736142
SPOTORNO NOLI,REG,3.2755730835592805,2.0,67,4057,1263,776,228,44.226528,8.410932
STELLATA FICAROLO,REG,1.0,0.0,1,2,0,0,0,,
SUSEGANA,REG,14.875,16.0,7,8,7,6,6,45.821054,12.258364
TARQUINIA,REG,1.5444822557122022,0.0,31,2057,328,192,79,42.239463,11.727009
TEGLIO VENETO,REG,4.5,2.0,2,2,1,1,0,45.809887,12.858938
TERAMO,REG,1.4759166067577283,1.0,22,1391,147,48,15,42.660551,13.715882
TEZZE DI GRIGNO,REG,3.8543516873889874,3.0,15,1126,486,230,17,45.990485,11.669726
TITO,REG,0.6376306620209059,-1.0,5,287,21,11,5,40.607321,15.698194
TOLENTINO,REG,2.4871345029239764,2.0,37,1710,562,275,64,43.214556,13.290501
TOMMASO NATALE,REG,6.666666666666667,5.0,5,6,4,3,1,38.190283,13.28819
TOR VERGATA,REG,3.1918230187622516,2.0,63,3571,998,411,103,41.823224,12.666162
TORINO LINGOTTO,REG,0.9000193106111808,0.0,301,20714,2900,1282,320,45.0266,7.657469
TORINO PORTA SUSA,REG,0.9432460732984294,0.0,303,19100,2611,1156,299,45.075906,7.667673
TORINO REBAUDENGO FOSSATA,REG,1.4848684692606433,1.0,200,13647,1937,797,136,,
TORRAZZA P.,REG,2.4446942446043165,1.0,38,2224,611,313,80,45.211855,7.970255
TORRE ANNUNZIATA CENTRALE,REG,0.8630849220103987,0.0,14,577,66,37,17,40.747131,14.463744
TORRE DEI PASSERI,REG,0.48076144187930336,0.0,42,2469,169,80,38,42.244022,13.937525
TORRE DEL GRECO,REG,-0.4755244755244755,-1.0,10,572,47,27,17,40.787631,14.363159
TORRE DE` PICENARDI,REG,4.324159021406728,3.0,8,654,256,168,52,45.137198,10.286849
TORRE IN PIETRA-PALIDORO,REG,4.666666666666667,3.0,3,3,1,1,0,41.92432,12.183116
TORRE ORSAIA,REG,12.428571428571429,14.0,5,7,6,6,6,40.099017,15.481204
TORREBERETTI,REG,2.8021739130434784,2.0,60,3680,1101,529,135,45.060533,8.660431
TORREGROTTA,REG,10.928571428571429,11.0,9,14,14,13,9,38.208376,15.352813
TORRIONE,REG,2.3154738104758095,2.0,68,2501,368,55,5,,
TRAVEDONA BIANDRONNO,REG,4.14041404140414,2.0,32,2222,813,471,145,45.809601,8.696322
TRECATE,REG,2.436099029775845,1.0,104,5978,1243,627,193,45.428589,8.739561
TRECELLA,REG,5.4,4.0,4,5,4,1,1,45.512792,9.480674
TREVI,REG,2.7067478437341452,1.0,32,1971,444,279,128,42.8762,12.733709
TREVIGLIO,REG,1.5002269632319565,0.0,182,13218,3036,1882,726,45.515063,9.587919
TREVISO C.,REG,0.8457549142618151,0.0,210,11955,1465,743,260,45.659608,12.24614
TRIESTE CENTRALE,REG,1.4447735928903935,0.0,75,4726,687,367,195,45.657456,13.771873
TRINITAPOLI S.FERDIN. DI P.,REG,3.190557065217391,2.0,67,2944,893,512,162,41.349677,16.090839
TRINITA` BENE VAGIENNA,REG,1.15527950310559,1.0,18,1288,69,44,7,44.504656,7.752647
TRINO VERCELLESE,REG,3.0340172786177106,2.0,29,1852,591,305,74,45.190066,8.294093
TROPEA,REG,2.1660412757973733,2.0,18,1066,372,177,34,38.672302,15.894568
VALMADONNA,REG,3.3647327249022165,2.0,51,3068,927,468,140,44.972588,8.610667
VANDOIES,REG,0.8871951219512195,1.0,10,656,44,15,2,46.814822,11.723079
VANZAGO POGLIANO,REG,4.556175854849965,4.0,91,5732,2872,1562,347,45.525216,8.995531
VAPRIO D`AGOGNA,REG,4.575308641975309,3.0,6,405,189,97,34,45.599085,8.536862
VELLETRI,REG,1.1030927835051547,-1.0,41,1843,225,118,74,41.682421,12.780864
VENEZIA MESTRE OSPEDALE,REG,14.2,14.0,10,10,10,9,7,,
VERCELLI,REG,1.6329559363525092,1.0,93,6536,1152,595,208,45.329909,8.416028
VERCURAGO S.GIROLAMO,REG,3.1033898305084744,2.0,14,1180,379,211,46,45.812122,9.422349
VEROLENGO,REG,2.531960996749729,2.0,29,1846,510,175,26,45.193107,7.969511
VETRALLA,REG,0.9667006455997281,1.0,57,2943,280,157,58,42.304619,12.089137
VEZZANO LIGURE,REG,2.294868455326908,1.0,64,3839,973,535,161,44.127081,9.88928
VIA LUNGA,REG,0.687929717341482,0.0,46,2618,298,114,20,,
VIBO VALENZIA PIZZO,REG,0.47320954907161805,-1.0,28,1885,214,117,48,38.714593,16.139887
VICCHIO,REG,2.786525359576079,2.0,45,2642,776,428,94,43.933463,11.457634
VIETRI SUL MARE,REG,0.0,0.0,1,1,0,0,0,40.674996,14.726829
VIGEVANO,REG,2.934549356223176,2.0,57,3728,1123,633,191,45.312712,8.861977
VILLA DI TIRANO,REG,2.2422360248447206,1.0,5,322,39,25,13,46.196164,10.13033
VILLA LITERNO,REG,1.9479200257981297,1.0,108,6202,1248,584,223,41.004956,14.06753
VILLA OPICINA,REG,1.1657142857142857,1.0,2,175,41,20,6,45.6944,13.791142
VILLAMAGGIORE,REG,4.040632054176072,3.0,73,5759,2782,1378,232,45.32045,9.190674
VILLAZZANO,REG,2.043035993740219,1.0,17,1278,205,79,17,46.045911,11.13906
VIPITENO,REG,1.2291504286827748,-1.0,52,3849,629,427,192,46.895732,11.440206
VISANO,REG,5.725391216557294,4.0,24,1981,1019,790,302,45.31531,10.363098
VITTORIA,REG,2.6217183770883055,1.0,13,838,229,155,62,36.958721,14.52499
VOGHERA,REG,3.2938027589046737,2.0,75,4857,1574,1029,356,44.9978,9.007942
ZAPPULLA,REG,1.0886220697541453,0.0,29,1749,191,109,36,38.116962,14.703086
ZINASCO NUOVO,REG,5.871120462914256,5.0,28,1901,1301,677,140,45.124555,8.999657
ZOAGLI,REG,13.5,10.0,5,6,4,4,3,44.33546,9.269126
ABANO TERME,REG,1.7758945386064031,2.0,34,2124,459,268,66,45.355199,11.811533
ABBADIA LARIANA,REG,1.2241537053979872,1.0,28,2186,333,219,99,45.895864,9.335175
ABBIATEGRASSO,REG,2.9788090128755367,2.0,57,3728,1105,596,209,45.400631,8.921305
ACATE,REG,-0.33079847908745247,-1.0,4,263,17,8,1,36.996592,14.42545
ACIREALE,REG,1.5275113579000505,0.0,67,3962,561,349,163,37.600514,15.163697
ACQUA ACETOSA,REG,2.9712732919254656,2.0,39,2576,812,276,29,41.794294,12.616449
ACQUAMELA,REG,11.5,8.0,2,2,2,2,1,,
ACQUANEGRA CREMONESE,REG,5.35799522673031,3.0,8,419,181,107,46,45.172102,9.888456
ACQUAPPESA,REG,14.0,12.0,2,2,2,2,2,39.48648,15.955992
ACQUAVIVA,REG,3.0137322216772926,2.0,30,2039,721,327,61,37.570258,13.674927
ADRIA,REG,0.8740648379052369,-1.0,15,802,112,66,33,45.06058,12.054228
AFRICO NUOVO,REG,4.0,2.0,10,709,247,143,57,38.053759,16.144283
AGLIANO CASTELNUOVO CALCEA,REG,0.9886363636363636,0.0,16,968,68,36,14,44.786108,8.267723
AGRIGENTO CENTRALE,REG,1.1664156626506024,0.0,21,1328,226,94,45,37.309051,13.584412
AIELLI,REG,2.481132075471698,1.0,9,212,28,21,8,,
ALANO FENER VALDOBBIADENE,REG,1.2977991746905089,1.0,31,1454,234,79,25,45.90229,11.944546
ALASSIO,REG,4.435577942735949,3.0,58,3772,1800,1132,317,44.007889,8.17112
ALBA ADRIATICA NERETO CONTR.,REG,3.6904632152588555,2.0,34,1835,644,412,117,42.83438,13.91733
ALBANO DI LUCANIA,REG,3.211480362537764,1.0,4,331,86,52,14,40.574707,16.021247
ALBANOVA,REG,12.3125,13.0,14,16,13,13,9,40.996117,14.128596
ALBAREDO,REG,17.736842105263158,15.0,15,19,18,18,14,45.670265,12.015104
ALBIZZATE SOLBIATE ARNO,REG,2.3112281976744184,1.0,93,5504,1534,980,359,45.724117,8.80621
ALBONESE,REG,3.190364277320799,2.0,31,1702,486,227,50,45.297785,8.714601
ALCAMO DIRAMAZIONE,REG,3.632034632034632,2.0,17,924,308,168,66,37.978894,12.915916
ALFONSINE,REG,2.161847216227881,1.0,36,2317,395,190,70,44.512364,12.039155
ALTAVILLA M.,REG,0.056943056943056944,0.0,52,3003,166,61,12,38.048392,13.554421
ALTAVILLA TAVERNELLE,REG,3.893964794635373,2.0,44,2386,948,630,206,45.511805,11.454702
ALTOPASCIO,REG,4.433988439306359,4.0,121,4325,2290,1396,292,43.817418,10.672754
AMBIVERE MAPELLO,REG,3.6120317002881843,3.0,35,2776,946,492,114,45.722163,9.550444
AMOROSI MELIZZANO,REG,5.193160813308688,4.0,20,1082,567,406,157,41.173509,14.470759
ANAGNI-FIUGGI,REG,1.6046289668336913,1.0,79,4191,677,383,101,41.71037,13.09597
ANCONA TORRETTE,REG,6.166666666666667,2.0,6,6,2,1,1,43.609936,13.455777
ANGRI,REG,1.34,0.0,7,350,71,30,10,40.746404,14.575366
ANGUILLARA,REG,2.6353665576294016,2.0,87,5197,1370,413,85,42.068133,12.304978
ANNONE VENETO,REG,2.505948653725736,2.0,23,1597,332,136,27,45.774904,12.680334
ANTRODOCO CENTRO,REG,7.93304535637149,8.0,31,1852,1171,1015,645,42.409844,13.07096
ANZIO,REG,1.8323786554115165,2.0,58,3317,370,144,63,41.4532,12.633205
ANZIO COLONIA,REG,2.0853174603174605,2.0,54,3024,333,123,60,41.459893,12.617442
ANZOLA,REG,3.6445922498554078,2.0,49,3458,1135,766,305,,
AOSTA,REG,2.992094861660079,2.0,40,1771,581,262,81,45.73407,7.322424
ARBIA,REG,2.040614709110867,1.0,25,911,186,77,18,43.294393,11.406225
ARCE,REG,2.602962962962963,1.0,14,675,151,84,32,41.583695,13.571848
ARCISATE,REG,2.6280400572246068,2.0,137,6990,1335,677,209,45.858579,8.86241
ARCORE,REG,2.491248406166686,1.0,110,8627,2222,1269,429,45.623493,9.322798
ARDARA,REG,2.0,1.0,2,2,0,0,0,40.632139,8.818996
ARECHI,REG,0.0745945945945946,0.0,35,1850,7,4,1,,
ARENA PO,REG,4.139130434782609,2.0,15,1035,364,226,81,45.082065,9.360394
ARGENTA,REG,2.323162870648904,2.0,36,2327,482,188,67,44.616867,11.841267
ARONA,REG,1.54150390625,1.0,99,4096,1095,673,221,45.755392,8.559075
AROSIO,REG,0.003952569169960474,0.0,49,3289,0,0,0,,
ARQUATA SCRIVIA,REG,1.4024137931034484,1.0,81,5800,1321,827,291,44.692533,8.885342
ARSOLI,REG,2.723981900452489,1.0,20,1326,293,139,51,42.045852,13.013064
ASCEA,REG,3.678764478764479,2.0,40,2590,888,590,220,40.140955,15.172626
ASCOLI SATRIANO,REG,2.3459119496855347,1.0,10,636,181,117,37,41.219859,15.547828
ASSEMINI S. LUCIA,REG,0.08478568064060292,0.0,39,2123,77,30,5,,
ASSO,REG,0.016695957820738138,0.0,18,1138,0,0,0,45.855228,9.268513
ASTI,REG,1.5684304932735427,1.0,79,5575,1172,558,150,44.89479,8.208112
ATTIGLIANO,REG,3.2613016992625843,2.0,43,3119,935,537,237,42.518054,12.294761
AULLA LUNIGIANA,REG,1.349793293523197,1.0,69,4354,792,428,163,44.210555,9.970015
AVIGLIANA,REG,1.4185970636215335,1.0,110,6130,868,466,128,45.085276,7.401096
AVIGLIANO LUCANIA,REG,1.5229936880072137,1.0,33,2218,326,159,50,40.714667,15.785619
BAGHERIA,REG,0.5956060606060606,0.0,105,6600,484,224,97,38.089905,13.507215
BAGNI DI LUCCA,REG,2.848901098901099,2.0,35,2184,698,349,63,44.003447,10.551631
BAGNOLI AGNANO TERME,REG,0.5461413923367512,0.0,53,1853,96,52,17,40.819444,14.166694
BAGNOLO IN PIANO,REG,0.7244897959183674,0.0,26,1176,125,66,26,,
BAGNOLO MELLA,REG,2.697172034564022,2.0,31,2546,572,244,86,45.428532,10.183617
BAIANO DI SPOLETO,REG,1.709471766848816,-1.0,18,1098,219,144,68,42.726238,12.663615
BALESTRATE,REG,3.7423529411764704,2.0,16,850,265,145,60,38.053364,13.007374
BALVANO R.,REG,2.909090909090909,2.0,3,143,39,20,7,40.649993,15.495304
BARBERINO VAL D`ELSA,REG,6.3273809523809526,6.0,30,168,132,85,20,,
BARDONECCHIA,REG,0.5429925524712255,0.0,34,1477,223,123,53,45.076447,6.709959
BARGA GALLICANO,REG,3.8707838479809977,3.0,34,2105,949,459,52,44.068114,10.451938
BARI PALESE MACCHIE,REG,11.592592592592593,7.0,23,27,20,16,12,41.151583,16.766902
BARI S. SPIRITO,REG,2.993354769560557,2.0,97,4665,1292,696,231,41.159653,16.746324
BARI VILLAGGIO DEL LAVORATORE,REG,3.565570076611086,1.0,34,2219,998,774,67,,
BARI ZONA INDUSTRIALE,REG,1.5876063713724635,0.0,95,4583,815,510,203,,
BASSANO DEL GRAPPA,REG,0.31468023255813954,0.0,58,4128,571,200,48,45.766697,11.741525
BATTAGLIA TERME,REG,3.3164845173041893,1.0,35,2196,841,637,167,45.291475,11.77838
BAVENO,REG,3.4596834966088923,2.0,32,1327,416,230,100,45.909105,8.502121
BELGIOIOSO,REG,3.0441176470588234,2.0,22,1836,605,314,94,45.16456,9.316875
BELLA MURO,REG,3.293304994686504,2.0,17,941,342,209,75,40.700914,15.542936
BELLANO TARTAVELLE TERME,REG,3.862239174332511,2.0,79,4457,1535,965,374,46.039448,9.302776
BELLANTE RIPATTONE,REG,3.5251076040172165,4.0,22,1394,847,325,31,42.705775,13.837978
BELLINZAGO,REG,3.016472868217054,2.0,14,1032,266,83,23,45.566681,8.627652
BELLUNO,REG,0.33580980683506684,0.0,71,2692,150,76,38,46.141594,12.209703
BERCETO,REG,2.581954417733375,1.0,54,3203,967,627,198,44.555912,9.931759
BERCHIDDA,REG,1.5038961038961038,1.0,22,770,80,37,15,40.772052,9.181312
BESOZZO,REG,2.5920655454937473,1.0,34,2319,683,403,122,45.842188,8.662997
BEVILACQUA,REG,2.7118320610687023,2.0,36,2096,633,257,53,45.230145,11.398643
BIANZE`,REG,2.075675675675676,1.0,34,2035,453,226,66,45.309488,8.115523
BIANZONE,REG,1.9754299754299753,1.0,6,407,48,31,16,46.179383,10.112507
BIELLA S.PAOLO,REG,-0.03137978772496539,-1.0,46,2167,169,89,41,45.557334,8.067541
BIFORCO,REG,4.922721268163804,4.0,22,1514,859,457,114,44.068431,11.602243
BINARIO S.MARCO VECCHIO,REG,2.04724716907458,2.0,39,2561,608,280,103,43.790336,11.267403
BISCEGLIE,REG,3.520846394984326,2.0,124,6380,2106,1231,437,41.235445,16.499484
BISTAGNO,REG,3.215243472124206,3.0,23,1417,542,263,41,44.659256,8.372057
BITETTO PALO DEL COLLE,REG,1.0970024979184014,1.0,36,2402,175,70,29,41.041481,16.74053
BIVIO D`AURISINA,REG,2.1526138279932545,1.0,50,2372,428,185,49,45.754253,13.655777
BOLLATE CENTRO,REG,0.6996151996151996,0.0,101,8316,581,215,25,,
BOLLATE NORD,REG,0.7758807262233979,0.0,101,8317,640,237,26,,
BOLOGNA SAN VITALE,REG,3.8104078351118256,2.0,137,6841,2345,1501,393,,
BONFERRARO,REG,1.5240562546262029,2.0,23,1351,361,210,58,45.185651,11.009247
BORGHETTO,REG,11.444444444444445,11.0,11,27,26,25,15,45.696721,10.927083
BORGHETTO SANTO SPIRITO,REG,12.4,14.0,5,5,3,3,3,44.109006,8.242346
BORGIO VEREZZI,REG,5.0,5.0,1,1,1,0,0,44.157722,8.30908
BORGO A BUGGIANO,REG,4.745128205128205,4.0,61,1950,1050,685,201,43.880724,10.730079
BORGO A MOZZANO,REG,4.480078701426463,4.0,33,2033,1043,526,99,43.977207,10.541285
BORGO REVEL,REG,2.4543490005402484,2.0,29,1851,495,234,85,45.189827,8.02021
BORGO S.L.RIMORELLI,REG,7.870639534883721,7.0,28,1376,1288,953,237,43.953279,11.400076
BORGO TICINO,REG,1.9959250203748982,2.0,28,1227,201,89,23,45.691943,8.602483
BORGO VALSUGANA CENTRO,REG,2.4960753532182105,2.0,17,1274,336,123,19,46.051182,11.453967
BORGONUOVO,REG,3.057723020762035,3.0,63,4383,1606,645,83,,
BORGORATTO,REG,0.7404580152671756,0.0,21,1310,136,81,33,44.835999,8.538182
BORGOSESIA,REG,-0.5,-1.0,2,2,0,0,0,45.716798,8.28239
BORORE,REG,0.3078393881453155,-1.0,14,523,47,30,14,40.218992,8.809535
BOTRICELLO,REG,1.429959100204499,1.0,29,1956,363,170,51,38.933943,16.857433
BOVALINO,REG,3.4308002013085055,2.0,32,1987,721,453,154,38.149087,16.180584
BOVISO MASCIAGO - MOMBELLO,REG,0.9274406332453826,1.0,28,1516,99,47,9,,
BOZZOLO,REG,6.221691973969631,4.0,28,2305,1310,865,319,45.107246,10.472655
BRANCALEONE,REG,3.4327455919395464,2.0,32,1985,712,431,162,37.965475,16.103301
BRANDIZZO,REG,2.0672143390589994,1.0,54,4017,773,362,71,45.178915,7.841218
BRENNERO,REG,-0.007329842931937173,-2.0,28,1910,254,166,78,47.004117,11.505711
BRESSANA BOTTARONE,REG,4.976019184652278,3.0,33,2502,1179,769,218,45.086298,9.110602
BRESSANONE,REG,2.6434803683955406,1.0,56,4126,1015,671,293,46.710088,11.649677
BRIATICO,REG,3.6116322701688555,3.0,18,1066,430,214,36,38.725447,16.025765
BROLO FICARRA,REG,1.6024340770791075,1.0,30,1972,345,187,57,38.159204,14.830176
BRUNICO NORD,REG,1.4595419847328244,1.0,10,655,54,12,6,,
BRUZOLO,REG,0.6337278106508876,0.0,46,3380,310,175,52,45.131032,7.201497
BUCINE,REG,6.916030534351145,5.0,27,131,104,57,21,43.480478,11.617609
BUDOIA POLCENIGO,REG,-0.788235294117647,-1.0,24,1105,19,12,7,46.031464,12.537637
BUONCONVENTO,REG,0.6958128078817734,0.0,18,812,101,34,11,43.135503,11.483773
BUSA DI VIGONZA,REG,6.454545454545454,2.0,10,11,5,4,2,,
BUSCHE LENTIAI MEL,REG,0.09509946627850557,0.0,65,2061,158,62,18,46.040092,11.979251
BUSSETO,REG,2.1907261592300964,1.0,18,1143,236,124,47,44.974692,10.038909
BUSSI,REG,0.48936170212765956,0.0,9,564,32,19,13,42.194154,13.849075
BUSTO ARSIZIO N.,REG,1.1475287069395905,1.0,51,4006,340,96,39,,
Bazzano (AQ),REG,5.700819672131147,5.0,9,488,419,240,23,,
CAGLIARI,REG,0.7409248055315472,0.0,87,4628,393,224,141,39.216078,9.107984
CALENZANO,REG,12.777777777777779,9.0,6,9,9,7,4,43.856429,11.14537
CALOLZIOCORTE OLGINATE,REG,2.8619906934513675,2.0,120,8811,2561,1418,429,45.801619,9.42698
CALTAGIRONE,REG,2.5869565217391304,-1.0,4,138,28,22,13,37.225276,14.521165
CALTANISSETTA CENTRALE,REG,-0.45465323058684054,-2.0,31,1687,209,130,56,37.48829,14.057396
CALTANISSETTA XIRBI,REG,1.162143826322931,-1.0,59,2948,454,261,116,37.536296,14.056902
CALUSCO,REG,5.739219712525667,5.0,40,3409,2248,1418,302,45.684113,9.470646
CALVISANO,REG,5.567963617988883,3.0,24,1979,953,626,261,45.346572,10.349411
CAMAIORE LIDO CAPEZZANO,REG,6.1,5.0,16,20,13,10,4,43.912176,10.24765
CAMERANO ASPIO,REG,28.0,28.0,1,1,1,1,1,,
CAMNAGO-LENTATE,REG,3.2678747940691926,2.0,108,6070,1918,1074,353,45.668425,9.133451
CAMOGLI SAN FRUTTUOSO,REG,10.551724137931034,9.0,23,29,22,18,11,44.348166,9.156743
CAMPAGNA SERRE PERSANO,REG,2.997995991983968,2.0,11,499,119,58,23,40.595667,15.113986
CAMPIGLIA MARITTIMA,REG,2.245527112579136,1.0,65,3633,857,530,187,43.017118,10.586558
