stop_name,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CANCELLIERA,Sun,3.502439024390244,3.0,16,205,66,23,7,41.710587,12.621758
CANDIA CANAVESE,Sun,2.167832167832168,1.0,12,143,31,17,7,45.329824,7.891819
CANDIOLO,Sun,1.816425120772947,1.0,16,207,28,10,2,44.961155,7.598973
CANEGRATE,Sun,4.346704871060172,4.0,67,698,351,162,28,45.569235,8.926593
CANNETO SULL`OGLIO,Sun,5.222222222222222,4.0,15,180,93,54,12,45.150211,10.37147
CANZO,Sun,0.007462686567164179,0.0,25,268,0,0,0,,
CAPISTRELLO,Sun,2.3125,0.0,2,16,3,2,1,41.97051,13.399276
CARBONA,Sun,2.364705882352941,2.0,7,85,17,4,0,44.246876,11.09618
CARBONIA SERBARIU,Sun,0.33043478260869563,-1.0,9,115,7,4,2,39.169508,8.509186
CARNATE USMATE,Sun,1.2674698795180723,0.0,91,830,140,57,19,45.653072,9.375089
CARSOLI,Sun,1.6428571428571428,0.0,17,210,39,18,8,42.09578,13.080388
CASALBORDINO POLLUTRI,Sun,7.0,7.0,1,1,1,1,0,42.193653,14.633045
CASLINO D'ERBA,Sun,0.0037313432835820895,0.0,25,268,0,0,0,,
CASORATE SEMPIONE,Sun,4.345679012345679,3.0,25,162,66,38,12,45.675075,8.743954
CASSAGO-NIBIONNO-BULCIAGO,Sun,2.4272727272727272,2.0,22,220,48,17,3,45.746243,9.279834
CASSANO D`ADDA,Sun,1.8913324708926262,1.0,69,773,123,73,33,45.514372,9.512746
CASSINO,Sun,-0.28165374677002586,-1.0,31,387,45,36,21,41.484306,13.832125
CASTAGNO,Sun,1.7456140350877194,1.0,9,114,13,2,0,44.012359,10.91538
CASTEL LAGOPESOLE,Sun,1.3188976377952757,1.0,20,254,33,17,6,40.787682,15.758093
CASTELBOLOGNESE,Sun,2.8331466965285554,1.0,89,893,241,149,70,44.325391,11.804174
CASTELDEBOLE,Sun,1.974712643678161,1.0,39,435,75,38,8,44.503974,11.27456
CASTELFRANCO D'EMILIA,Sun,3.401648998822144,1.0,75,849,258,173,74,44.597381,11.056408
CASTELLALTO CANZANO,Sun,2.3017241379310347,2.0,9,116,31,9,0,42.69564,13.793043
CASTELLANETA MARINA,Sun,3.230769230769231,2.0,2,26,8,5,2,40.481111,16.965434
CASTELPLANIO CUPRAMONTANA,Sun,1.3962264150943395,0.0,14,159,24,15,5,43.481403,13.084733
CASTELVECCHIO PASCOLI,Sun,2.9705882352941178,2.0,8,102,25,9,1,44.09007,10.455061
CATANIA CENTRALE,Sun,-1.2269129287598945,-2.0,50,379,51,32,21,37.506211,15.099417
CATANZARO LIDO,Sun,1.7581227436823104,1.0,22,277,67,29,10,38.821788,16.612975
CATENANUOVA,Sun,0.6818181818181818,-1.0,5,44,5,4,2,37.562026,14.688263
CAVALLEGGERI AOSTA,Sun,-0.39622641509433965,-1.0,155,1908,75,28,11,40.819292,14.185679
CAVARIA OGGIONA JERAGO,Sun,3.080168776371308,2.0,54,474,142,81,17,45.698145,8.8035
CAVAZZALE,Sun,1.0655021834061136,0.0,18,229,23,9,3,45.596079,11.569823
CEFALU`,Sun,-2.0285714285714285,-2.0,24,245,20,10,4,38.03285,14.019526
CELANO-OVINDOLI,Sun,0.7692307692307693,1.0,2,13,1,0,0,42.076999,13.543398
CELLE,Sun,2.0,2.0,1,1,0,0,0,44.34246,8.542626
CERCHIO,Sun,1.9166666666666667,1.0,1,12,1,1,0,42.061082,13.597972
CERTALDO,Sun,2.2596153846153846,1.0,33,416,121,58,10,43.547124,11.037711
CESANO DI ROMA,Sun,1.921752738654147,2.0,57,639,107,33,6,42.061833,12.326669
CESENA,Sun,1.3524492234169654,-1.0,77,837,189,143,75,44.145449,12.24964
CHIAVENNA,Sun,1.7569060773480663,0.0,16,181,23,17,12,46.321258,9.407129
CHIOMONTE,Sun,1.4849785407725322,1.0,20,233,25,15,10,45.119876,6.988716
CIAMPINO,Sun,0.386986301369863,0.0,68,876,70,26,7,41.804442,12.599546
CISTERNINO,Sun,11.0,11.0,1,1,1,1,1,40.816652,17.456899
CITTADUCALE,Sun,3.1746031746031744,2.0,10,126,43,19,5,42.387764,12.94269
CIVITELLA ROVETO,Sun,1.75,0.0,2,16,3,1,1,41.916419,13.424882
COCCAGLIO,Sun,1.4107142857142858,0.0,37,392,41,18,7,45.560971,9.977648
COGOLETO,Sun,1.4217311233885819,1.0,50,543,71,43,17,44.389762,8.643906
COLLARMELE,Sun,0.9166666666666666,1.0,1,12,1,0,0,,
COLLI DI MONTE BOVE,Sun,1.4166666666666667,1.0,2,24,2,0,0,42.097103,13.15057
CONDOFURI,Sun,0.72,1.0,2,25,1,1,0,37.92761,15.874952
CONEGLIANO,Sun,0.9279711884753902,-1.0,70,833,94,52,23,45.884706,12.298909
CONTEA LONDA,Sun,2.1121076233183858,2.0,19,223,69,18,6,43.865124,11.531603
CONTURSI TERME,Sun,3.2708333333333335,-1.0,4,48,16,16,5,40.630046,15.235486
COSIO TRAONA,Sun,4.547008547008547,3.0,20,234,109,70,21,46.135564,9.525498
CREMONA,Sun,1.8844884488448845,0.0,52,606,113,67,29,45.143215,10.017951
CRESPINO DEL LAMONE,Sun,3.445161290322581,2.0,12,155,60,28,9,,
CROTONE,Sun,1.572289156626506,1.0,13,166,42,23,14,39.0845,17.108418
CRUCOLI,Sun,1.5490196078431373,1.0,8,102,13,7,1,39.449588,17.040718
CUCCIAGO,Sun,4.285714285714286,3.0,12,14,7,4,2,45.740813,9.082205
DELEBIO,Sun,4.538461538461538,3.0,20,234,103,68,25,46.13865,9.461168
DIANO,Sun,6.6,7.0,4,5,4,4,0,,
DOMEGLIARA,Sun,3.83206106870229,3.0,33,393,171,111,33,45.522348,10.820408
DONNAZ,Sun,2.723076923076923,2.0,10,130,32,13,4,45.602713,7.769563
ELLERA CORCIANO,Sun,3.125,1.0,12,144,47,33,11,43.094699,12.318574
FANO,Sun,2.447084233261339,1.0,42,463,105,63,26,43.842977,13.02478
FARA SABINA,Sun,-0.11967213114754098,-1.0,78,610,19,10,5,42.155546,12.648323
FELTRE,Sun,1.3101851851851851,1.0,28,216,24,8,5,46.012884,11.911493
FERENTINO-SUPINO,Sun,1.7747747747747749,1.0,26,333,31,15,3,41.6564,13.246971
FERRANDINA,Sun,2.4903846153846154,1.0,9,104,26,16,6,40.516566,16.475276
FIGLINE VALDARNO,Sun,2.835866261398176,1.0,56,658,178,109,32,43.621596,11.473652
FIRENZE CAMPO MARTE,Sun,1.7637088733798605,1.0,98,1003,202,129,56,43.776856,11.27702
FIRENZE RIFREDI,Sun,0.7077306733167082,0.0,174,2005,209,113,40,43.800873,11.235729
FIUMEFREDDO DI SICILIA,Sun,1.378787878787879,1.0,16,198,35,17,5,37.795247,15.205615
FIVIZZANO - GASSANO,Sun,3.603960396039604,3.0,8,101,39,25,1,44.202672,10.091691
FOGGIA,Sun,2.589651022864019,1.0,76,831,232,163,84,41.466,15.555816
FOGNANO,Sun,5.296774193548387,5.0,12,155,99,74,12,,
FONDI - SPERLONGA,Sun,1.9193548387096775,1.0,35,434,83,43,19,41.337663,13.424893
FORNACI DI BARGA,Sun,1.8263473053892216,1.0,13,167,36,16,3,44.045253,10.473173
FOSCIANDORA - CESERANA,Sun,3.140625,3.0,5,64,20,5,0,44.118559,10.444212
FOSSACESIA - TORINO DI SANGRO,Sun,1.7115384615384615,1.0,4,52,11,4,0,42.237648,14.525456
FRANCAVILLA AL MARE,Sun,2.3076923076923075,2.0,4,52,13,7,0,42.421316,14.288062
FRATTE,Sun,2.9461538461538463,2.0,12,130,33,20,7,40.705637,14.778362
FROSINONE,Sun,0.18329466357308585,-1.0,34,431,37,23,16,41.625333,13.328728
FUSCALDO,Sun,1.974025974025974,1.0,7,77,14,8,2,39.409692,16.011475
GALLIERA,Sun,5.625730994152047,3.0,14,171,85,55,19,44.737738,11.441551
GAMBOLO`REMONDO`,Sun,4.645833333333333,2.0,12,144,38,11,6,45.23587,8.79757
GENOVA BORZOLI,Sun,1.9144736842105263,1.0,14,152,31,14,4,44.434704,8.866648
GENOVA BRIGNOLE,Sun,1.6895861148197597,0.0,138,1498,316,217,100,44.407213,8.947553
GENOVA S.BIAGIO,Sun,2.0,2.0,1,1,0,0,0,44.484399,8.900854
GENOVA STURLA,Sun,9.5,2.0,2,2,1,1,1,44.397977,8.981466
GHEDI,Sun,2.816666666666667,1.0,15,180,41,24,10,45.409439,10.280506
GINOSA,Sun,3.1346153846153846,2.0,4,52,10,5,3,40.429201,16.890968
GIOVINAZZO,Sun,3.2193308550185873,2.0,21,269,82,46,21,41.180968,16.669346
GORIZIA CENTRALE,Sun,1.6975169300225734,0.0,38,443,62,41,20,45.933047,13.60684
GRAVELLONA TOCE,Sun,0.4519230769230769,1.0,8,104,9,4,1,45.934051,8.428346
GRIGNO,Sun,2.2777777777777777,2.0,6,72,12,6,2,46.015059,11.624984
GROANE,Sun,0.8403755868544601,0.0,18,213,15,9,3,,
GUARDIA PIEMONTESE TERME,Sun,10.0,5.0,2,2,2,1,1,39.464259,15.979237
GUASTALLA,Sun,2.4166666666666665,2.0,2,12,2,1,0,,
IGEA MARINA,Sun,0.7320099255583127,0.0,47,403,40,31,14,44.131972,12.481636
IMOLA,Sun,2.77449947312961,1.0,95,949,262,160,66,44.359418,11.718723
IMPERIA,Sun,2.6343283582089554,2.0,59,536,190,109,13,43.88051,8.019182
IPOGEO DEGLI OTTAVI,Sun,2.372311827956989,2.0,67,744,167,73,8,41.968391,12.409026
ISOLA CAPO RIZZUTO,Sun,2.0,2.0,1,1,0,0,0,39.043084,17.071764
ISOLA DELLA SCALA,Sun,5.425855513307985,4.0,22,263,155,91,33,45.269474,11.013312
ITRI,Sun,1.5068493150684932,1.0,18,219,42,13,3,41.271328,13.545549
IVREA,Sun,0.9438202247191011,0.0,37,445,94,56,16,45.461542,7.876348
JOPPOLO,Sun,2.9066666666666667,2.0,7,75,15,5,3,38.580318,15.897025
LA RUSTICA UIR,Sun,1.1,0.0,7,90,13,7,3,,
LA SPEZIA CENTRALE,Sun,1.8689482470784642,1.0,139,1198,323,204,78,44.11141,9.813906
LABICO,Sun,2.0634920634920637,1.0,10,126,14,6,3,,
LAMEZIA TERME CENTRALE,Sun,2.1683168316831685,-1.0,61,606,111,81,47,38.921347,16.255577
LAMEZIA TERME SAMBIASE,Sun,2.7661691542288556,2.0,18,201,29,10,4,38.959927,16.284962
LASTRA A SIGNA,Sun,2.5,2.0,2,2,0,0,0,,
LATERINA,Sun,2.470059880239521,2.0,28,334,62,33,12,43.496458,11.660573
LAVIS,Sun,9.333333333333334,9.0,3,3,2,2,1,46.148306,11.095993
LENTINI,Sun,0.9121951219512195,0.0,27,205,54,37,20,37.300916,14.99758
LEVATA,Sun,2.543778801843318,1.0,18,217,58,29,16,,
LIVORNO CENTRALE,Sun,0.9593679458239278,0.0,88,886,177,110,43,43.55406,10.336593
LIVORNO FERRARIS,Sun,-0.1242603550295858,-1.0,13,169,16,9,1,45.283402,8.073493
LOCATE TRIULZI,Sun,2.539176626826029,2.0,67,753,189,68,9,45.35973,9.221398
LODI,Sun,1.4718644067796611,0.0,153,1475,303,147,67,45.308966,9.497585
MAGENTA,Sun,2.2710997442455243,2.0,95,1173,222,107,37,45.468204,8.880633
MANDATORICCIO CAMPANA,Sun,1.911764705882353,1.0,8,102,12,8,2,39.525442,16.893125
MANDELLO DEL LARIO,Sun,4.561779242174629,2.0,77,607,176,127,66,45.915208,9.322061
MANTOVA,Sun,1.305210918114144,0.0,35,403,77,51,18,45.158746,10.783165
MARMORE,Sun,2.2805755395683454,2.0,11,139,33,17,4,42.547499,12.715224
MASSA CENTRO,Sun,3.159468438538206,2.0,77,903,290,177,55,44.023741,10.136041
MASSAROSA BOZZANO,Sun,2.2620689655172415,2.0,17,145,34,13,1,43.855652,10.352022
MATELICA,Sun,2.905982905982906,2.0,10,117,34,16,3,43.25394,13.01509
MAZARA DEL VALLO,Sun,1.6725663716814159,0.0,9,113,22,17,7,37.652448,12.594565
MEDE,Sun,4.005649717514125,3.0,16,177,88,34,3,45.095009,8.742594
MELEGNANO,Sun,1.7267950963222416,1.0,82,571,74,40,8,45.356321,9.319271
MEZZANI RONDANI,Sun,4.661971830985915,2.0,18,213,88,53,17,44.966764,10.398818
MILANO CENTRALE,Sun,3.115599751398384,1.0,314,3218,847,541,307,45.486347,9.204528
MILANO DATEO,Sun,2.9625126646403244,2.0,289,2961,811,407,117,45.462341,9.209277
MILANO PORTA GARIBALDI,Sun,0.8386422976501305,0.0,180,1915,283,158,69,45.484917,9.187683
MODUGNO,Sun,4.695035460992908,2.0,11,282,132,130,16,,
MOLINO DEL PALLONE,Sun,1.9736842105263157,2.0,9,114,16,1,0,44.100128,10.961252
MOMBALDONE ROCCAVERANO,Sun,2.515873015873016,1.0,10,126,27,13,4,44.569891,8.332781
MONASTERACE STILO,Sun,1.9717514124293785,1.0,14,177,48,19,4,38.437591,16.574444
MONTAGNANA,Sun,2.716867469879518,2.0,13,166,47,24,7,45.228238,11.459873
MONTE S.BIAGIO,Sun,1.76036866359447,0.0,35,434,84,41,18,41.345967,13.347037
MONTECATINI TERME,Sun,1.7145669291338583,1.0,66,508,109,66,21,43.879327,10.780588
MONTEMARCIANO,Sun,5.1891891891891895,3.0,3,37,14,11,6,43.651397,13.346478
MONTENERO PETACCIATO,Sun,1.8205128205128205,1.0,3,39,6,4,2,42.033286,14.851015
MONTI TELTI,Sun,0.5443786982248521,1.0,14,169,33,11,0,40.829632,9.322814
MONTICELLO D`ALBA,Sun,0.30612244897959184,0.0,16,196,3,2,2,44.703736,7.965002
MONZUNO,Sun,2.8931297709923665,1.0,19,131,35,18,9,44.322277,11.262082
MORBEGNO,Sun,6.246296296296296,3.0,71,540,263,162,71,46.136663,9.568646
MOZIA-BIRGI,Sun,0.7610619469026548,0.0,9,113,14,11,6,37.884956,12.499016
MOZZECANE,Sun,2.0709677419354837,2.0,15,155,33,16,4,45.306687,10.823657
NAPOLI GIANTURCO,Sun,-1.4889589905362777,-2.0,186,2219,128,70,27,40.853959,14.288213
NAPOLI PIAZZA LEOPARDI,Sun,0.07120324470482199,-1.0,183,2219,101,51,32,40.82397,14.199117
NARNI AMELIA,Sun,3.5,1.0,2,2,1,1,0,42.53128,12.519592
NICOTERA,Sun,3.9489795918367347,3.0,11,98,31,12,3,38.549328,15.933749
NIZZA DI SICILIA,Sun,1.837837837837838,1.0,12,148,15,10,3,37.996937,15.412334
NOGARA,Sun,2.9375,2.0,34,416,136,92,30,45.179937,11.070572
NONE,Sun,1.4154589371980677,1.0,16,207,24,10,2,44.938011,7.540068
NOVARA,Sun,0.7346089850249584,0.0,100,1202,141,73,36,45.451376,8.624895
NOVATE MILANESE,Sun,2.8482758620689657,2.0,15,145,48,18,1,,
NOZZANO,Sun,4.8584905660377355,4.0,9,106,54,39,10,43.829956,10.40716
NUS,Sun,2.7055837563451774,2.0,33,394,91,48,14,45.738786,7.4712
OGGIONO,Sun,1.2,1.0,22,220,17,7,3,45.788993,9.33748
OLGIATE-CALCO-BRIVIO,Sun,2.0546448087431695,1.0,38,366,48,28,9,45.729166,9.40377
OLMENETA,Sun,1.0224137931034483,0.0,51,580,79,51,18,45.231099,10.03194
OMEGNA,Sun,0.7115384615384616,1.0,8,104,12,5,1,45.87179,8.413291
ORA,Sun,5.833333333333333,4.0,6,6,5,2,1,46.36092,11.296781
ORBETELLO,Sun,2.708154506437768,1.0,21,233,54,36,15,42.450615,11.248972
ORICOLA-PERETO,Sun,1.811881188118812,1.0,8,101,14,5,1,42.067835,13.044214
ORTA MIASINO,Sun,0.36538461538461536,0.0,8,104,8,3,0,45.795865,8.421217
ORTANOVA,Sun,3.0599078341013826,2.0,17,217,59,30,10,41.350441,15.732059
ORTONA,Sun,2.173076923076923,2.0,4,52,11,5,0,42.354196,14.407698
ORVIETO,Sun,3.431893687707641,2.0,38,301,102,66,36,42.723379,12.127412
OSCHIRI,Sun,1.6568047337278107,1.0,14,169,23,10,0,40.713273,9.107749
OSNAGO,Sun,2.0224719101123596,1.0,37,356,48,26,9,45.678532,9.386995
OSPITALETTO TRAVAGLIATO,Sun,1.669291338582677,1.0,59,635,70,28,13,45.546042,10.074363
OSTIA PARMENSE,Sun,1.302439024390244,1.0,21,205,39,23,4,44.520136,9.844981
P.M. BADESSE,Sun,1.8412698412698412,0.0,15,189,26,16,6,43.382144,11.277136
PADERNO ROBBIATE,Sun,4.764705882352941,4.0,36,425,247,139,10,45.678307,9.439202
PADOVA,Sun,0.9604759881002974,-1.0,220,2353,350,225,116,45.417846,11.880794
PAESTUM,Sun,8.0,8.0,1,2,2,2,0,40.421691,15.014915
PAGANICA,Sun,0.5846153846153846,0.0,5,65,3,0,0,42.334751,13.464317
PALERMO BRANCACCIO,Sun,0.3173076923076923,0.0,17,208,6,2,1,38.093141,13.392508
PALERMO CENTRALE,Sun,-2.2775800711743774,-1.0,51,562,14,11,7,38.109187,13.367515
PALERMO NOTARBARTOLO,Sun,-1.6659574468085105,-2.0,37,470,3,2,1,38.132261,13.341572
PALMANOVA,Sun,0.14772727272727273,0.0,7,88,2,1,0,45.906862,13.296461
PARABIAGO,Sun,3.578804347826087,3.0,69,736,294,122,21,45.552441,8.946319
PARCO LEONARDO,Sun,2.8178654292343386,2.0,99,862,219,64,25,41.79932,12.29543
PAVONA,Sun,3.150485436893204,2.0,16,206,59,21,5,41.723897,12.61116
PERCA,Sun,0.2608695652173913,0.0,6,69,3,1,0,,
PERGINE,Sun,1.5833333333333333,1.0,6,72,13,5,1,46.062482,11.232637
PERI,Sun,3.410891089108911,2.0,16,202,71,44,12,45.658402,10.900314
PIAN DI VENOLA,Sun,2.4677871148459385,2.0,30,357,75,34,6,44.332136,11.188609
PIAZZA AL SERCHIO,Sun,1.4666666666666666,1.0,13,165,26,11,2,44.182515,10.296615
PIEDIMULERA,Sun,2.0576923076923075,1.0,8,104,12,4,2,46.024348,8.261237
PIETRA LIGURE,Sun,3.472972972972973,2.0,45,518,189,112,32,44.145345,8.277403
PIETRARSA,Sun,11.0,11.0,1,1,1,1,1,40.822433,14.32058
PIEVE VERGONTE,Sun,-0.3626373626373626,-1.0,7,91,7,4,2,46.009783,8.276298
PINETO ATRI,Sun,2.041095890410959,2.0,21,219,44,18,7,42.607736,14.069072
PIOMBINO,Sun,0.8266666666666667,0.0,10,75,19,5,1,42.924854,10.530959
PISTOIA,Sun,1.4665629860031104,1.0,60,643,102,55,24,43.926804,10.914624
POGGIO RUSCO,Sun,3.311897106109325,2.0,26,311,118,74,26,44.981859,11.124627
POLESELLA,Sun,6.805555555555555,4.0,3,36,20,7,5,44.961039,11.738498
POLICASTRO BUSSENTINO,Sun,2.8902077151335313,1.0,27,337,86,61,13,40.076482,15.528438
POLICORO TURSI,Sun,5.705882352941177,4.0,4,51,31,20,6,40.207304,16.688819
PONT SAINT MARTIN,Sun,1.7149532710280373,1.0,33,428,78,44,18,45.589834,7.795024
PONTASSIEVE,Sun,2.316695352839931,2.0,49,581,121,58,16,43.773949,11.437904
PONTE A ELSA,Sun,1.0740740740740742,1.0,13,162,16,6,0,43.694385,10.906008
PONTE A MORIANO,Sun,3.143712574850299,2.0,13,167,51,26,5,43.908371,10.534264
PONTE A TRESSA,Sun,1.4081632653061225,1.0,5,49,4,1,0,43.250844,11.39617
PONTE DELLA VENTURINA,Sun,2.2280701754385963,3.0,9,114,27,9,0,44.128589,10.990756
PONTE S.PIETRO,Sun,3.289873417721519,3.0,67,790,274,111,14,45.69916,9.584322
PONTECURONE,Sun,2.259259259259259,2.0,7,54,10,7,2,44.962014,8.929717
PONTELAGOSCURO,Sun,7.222222222222222,4.0,3,36,20,10,5,44.873216,11.612526
PONTELAMBRO - CASTELMARTE,Sun,0.0037313432835820895,0.0,25,268,0,0,0,,
PONTENURE,Sun,2.8059701492537314,2.0,6,67,15,9,5,45.001687,9.792103
PONTETTO,Sun,10.0,10.0,1,1,1,1,0,44.377309,9.07696
PONTIDA,Sun,2.935672514619883,2.0,28,342,86,35,7,45.730084,9.511632
PONTREMOLI,Sun,1.1469648562300319,0.0,32,313,64,37,12,44.371976,9.887795
PORTO S. GIORGIO FERMO,Sun,2.6351791530944624,1.0,31,307,83,45,17,43.17972,13.7975
POVO,Sun,2.7777777777777777,2.0,6,72,25,9,2,,
PRACCHIA,Sun,0.7456140350877193,1.0,9,114,6,1,0,44.05479,10.90691
PRASCO CREMOLINO,Sun,1.105263157894737,1.0,14,152,13,6,2,44.648906,8.55001
PRATOLA PELIGNA,Sun,0.08496732026143791,0.0,12,153,8,4,0,42.102423,13.876349
PRIMOLANO,Sun,2.2777777777777777,2.0,6,72,16,5,2,45.965315,11.700899
QUATTRO VENTI,Sun,1.6713735558408216,1.0,70,779,83,28,8,41.880145,12.459731
RAPALLO,Sun,9.409090909090908,7.0,15,22,17,15,8,44.351398,9.231282
RASTIGNANO,Sun,2.240663900414938,1.0,33,241,31,18,7,44.443592,11.357617
REGGIO DI CALABRIA PELLARO,Sun,0.8352272727272727,1.0,15,176,6,1,0,38.02561,15.650064
RENATE-VEDUGGIO,Sun,2.4,2.0,22,220,48,17,3,45.728304,9.279834
RESCALDINA,Sun,0.568760611205433,0.0,51,589,20,9,3,,
RICCIONE,Sun,1.9788732394366197,0.0,59,568,146,101,50,43.999218,12.658549
RIOMAGGIORE,Sun,1.8,2.0,4,5,1,0,0,44.105203,9.729105
RIVA TRIGOSO,Sun,3.0586907449209932,2.0,39,443,122,80,25,44.26391,9.429277
ROBECCO-PONTEVICO,Sun,2.325,1.0,18,200,58,31,8,45.266224,10.078593
ROCCASECCA,Sun,0.28191489361702127,-1.0,30,376,20,11,7,41.526377,13.645814
ROCCAVIONE,Sun,1.922077922077922,2.0,12,154,15,3,0,44.314445,7.485361
ROLO NOVI FABBRICO,Sun,1.3440366972477065,0.0,18,218,30,19,11,44.886561,10.867882
ROMA PRENESTINA,Sun,1.2836879432624113,0.0,11,141,19,14,4,41.897571,12.545803
ROMA S.FILIPPO NERI,Sun,1.4059139784946237,1.0,67,744,98,46,7,41.950262,12.412414
ROMA TIBURTINA PIAZZALE EST,Sun,-2.9305555555555554,-2.0,6,72,6,2,1,41.910903,12.530749
RONTA,Sun,3.425806451612903,2.0,12,155,61,31,9,44.009432,11.434125
ROVIANO,Sun,0.03968253968253968,-1.0,10,126,10,7,2,42.026476,12.991119
RUDALZA,Sun,1.38,1.0,4,50,0,0,0,40.994082,9.531214
S. GENNARO,Sun,2.0533980582524274,1.0,16,206,31,10,5,,
S. GIACOMO DI TEGLIO,Sun,4.0,2.0,4,31,7,5,4,46.159722,10.027405
S. MARIA DELLE MOLE,Sun,3.7609756097560973,3.0,16,205,96,35,7,41.774417,12.606225
S. PIETRO A VICO,Sun,2.3051948051948052,1.0,12,154,35,19,5,43.875094,10.530945
S.BIAGIO,Sun,2.3529411764705883,2.0,6,68,23,2,0,44.594511,11.87054
S.CANDIDO,Sun,2.2564102564102564,2.0,4,39,5,2,1,46.732728,12.271917
S.CASSIANO,Sun,3.9788732394366195,3.0,11,142,68,35,5,44.143684,11.687503
S.CROCE DEL LAGO,Sun,1.9285714285714286,1.0,12,140,26,8,3,46.094795,12.324068
S.DONNINO BADIA,Sun,6.0,6.0,1,1,1,1,0,43.785424,11.142169
S.GIORGIO P.,Sun,3.4678362573099415,1.0,14,171,43,29,14,44.646641,11.37901
S.GIOVANNI AL NATISONE,Sun,0.9372384937238494,0.0,20,239,26,15,3,45.976122,13.397437
S.MARCO ROGGIANO,Sun,-0.7551020408163265,-1.0,8,98,8,6,2,39.605223,16.208776
S.MARINO,Sun,1.4861111111111112,1.0,6,72,5,2,2,45.897699,11.692241
S.MICHELE IN BOSCO,Sun,3.909090909090909,2.0,2,22,9,3,1,45.122404,10.57329
S.NICOLO',Sun,3.4,2.0,17,165,52,25,9,45.058843,9.606443
S.PIERO A SIEVE,Sun,2.216326530612245,1.0,19,245,45,28,11,43.958317,11.322742
S.VITTORIA,Sun,0.2564102564102564,0.0,16,195,3,2,2,44.69561,7.916909
SACILE,Sun,0.8760469011725294,-1.0,51,597,72,43,20,45.948413,12.498498
SAIRANO,Sun,5.241573033707865,4.0,16,178,125,48,7,45.138858,9.046868
SALA AL BARRO-GALBIATE,Sun,2.422727272727273,2.0,22,220,24,10,3,45.821086,9.359223
SALINE DI REGGIO,Sun,1.3068181818181819,1.0,15,176,10,2,1,37.938677,15.710664
SALONE,Sun,1.5,0.0,4,52,9,6,3,41.915253,12.636215
SALSOMAGGIORE T.,Sun,0.7380952380952381,0.0,12,126,9,2,2,44.81866,9.988129
SALUGGIA,Sun,1.7218934911242603,1.0,13,169,21,11,1,45.23443,8.017112
SALUSSOLA,Sun,0.2111111111111111,0.0,14,180,4,3,2,45.44438,8.115195
SAN MARCO D`ALUNZIO T.,Sun,2.8333333333333335,2.0,7,90,22,9,1,38.094202,14.675909
SAN MOMME`,Sun,1.6403508771929824,1.0,9,114,11,1,0,44.027999,10.914798
SAN SEVERO,Sun,3.1267605633802815,0.0,14,142,43,33,19,41.684512,15.392567
SANFRE`,Sun,0.8125,0.0,16,208,16,3,1,44.74799,7.796793
SANTA TERESA DI RIVA,Sun,-0.5089285714285714,-1.0,18,224,18,7,3,37.946295,15.367682
SANTARCANGELO DI ROMAGNA,Sun,1.4081632653061225,1.0,22,196,28,16,6,44.070316,12.45454
SAPRI,Sun,2.768642447418738,1.0,49,523,151,108,43,40.078013,15.627204
SARNO,Sun,4.303030303030303,3.0,17,165,72,41,14,40.813063,14.612442
SCOPETI,Sun,3.684684684684685,3.0,19,222,101,44,7,43.841117,11.497001
SCORDIA,Sun,3.05,2.0,4,40,11,6,4,37.294595,14.851219
SERIATE,Sun,1.2418478260869565,1.0,36,368,41,9,4,45.683145,9.724628
SERRADIFALCO,Sun,-3.5384615384615383,-4.0,1,13,0,0,0,37.431804,13.883299
SERRAVALLE PISTOIESE,Sun,2.5037593984962405,1.0,13,133,28,17,6,43.908016,10.85168
SESTO FIORENTINO,Sun,0.3978494623655914,-1.0,9,93,7,4,3,43.833297,11.191941
SETTE BAGNI,Sun,1.5380281690140845,1.0,86,710,43,20,7,42.006438,12.520156
SETTIMO TAVAGNASCO,Sun,1.0,1.0,3,3,0,0,0,45.546214,7.825189
SEVESO,Sun,0.0,0.0,93,1033,0,0,0,45.648187,9.140488
SEZZE ROMANO,Sun,2.0531177829099305,0.0,35,433,88,53,24,41.495542,13.038452
SIDERNO,Sun,2.4653465346534653,2.0,16,202,60,33,7,38.2708,16.302
SIECI,Sun,8.25,3.0,4,4,2,2,1,43.790892,11.394608
SIENA,Sun,0.8309037900874635,-1.0,30,343,42,21,14,43.331708,11.322972
SILIQUA,Sun,0.07905138339920949,-1.0,23,253,21,10,7,39.297005,8.813078
SIRACUSA,Sun,-2.83,-2.0,16,100,15,14,11,37.068906,15.280896
SOFFRATTA,Sun,2.382608695652174,2.0,19,230,38,18,3,45.976377,12.299346
SOLERO,Sun,0.7032967032967034,1.0,7,91,4,1,1,44.915886,8.51043
SORA,Sun,2.1875,1.0,2,16,5,1,1,41.716618,13.618601
SORI,Sun,10.0,10.0,3,3,3,3,1,44.369795,9.106006
SPINEA,Sun,1.5739910313901346,1.0,39,446,59,24,13,45.491568,12.177168
SQUILLACE,Sun,1.5,1.0,2,2,0,0,0,38.77705,16.570418
SQUINZANO,Sun,1.7432950191570882,1.0,22,261,49,26,8,40.439266,18.046097
STIMIGLIANO,Sun,1.5032258064516129,1.0,46,310,24,8,4,42.289811,12.568632
STRONGOLI,Sun,0.803921568627451,1.0,8,102,16,7,1,39.228139,17.108256
